id,name,state
11142,Los Angeles,CA
11927,Los Angeles,CA
11987,Los Angeles,CA
12184,Los Angeles,CA
12289,Los Angeles,CA
12433,Los Angeles,CA
12834,Los Angeles,CA
12840,Los Angeles,CA
12935,Los Angeles,CA
13058,Los Angeles,CA
13283,Los Angeles,CA
13337,Los Angeles,CA
13428,Los Angeles,CA
13591,Los Angeles,CA
13610,Los Angeles,CA
13743,Los Angeles,CA
14165,Los Angeles,CA
14518,Los Angeles,CA
14761,Los Angeles,CA
14766,Los Angeles,CA
15013,Los Angeles,CA
15185,Los Angeles,CA
15205,Los Angeles,CA
15534,Los Angeles,CA
15857,Los Angeles,CA
16049,Los Angeles,CA
16203,Los Angeles,CA
16374,Los Angeles,CA
16398,Los Angeles,CA
16479,Los Angeles,CA
17072,Los Angeles,CA
17121,Los Angeles,CA
17411,Los Angeles,CA
17713,Los Angeles,CA
17835,Los Angeles,CA
17960,Los Angeles,CA
17976,Los Angeles,CA
18114,Los Angeles,CA
18186,Los Angeles,CA
18594,Los Angeles,CA
18753,Los Angeles,CA
18870,Los Angeles,CA
19044,Los Angeles,CA
19148,Los Angeles,CA
19356,Los Angeles,CA
19501,Los Angeles,CA
20177,Los Angeles,CA
20215,Los Angeles,CA
20586,Los Angeles,CA
20747,Los Angeles,CA
20966,Los Angeles,CA
21086,Los Angeles,CA
21184,Los Angeles,CA
21201,Los Angeles,CA
21408,Los Angeles,CA
21448,Los Angeles,CA
21481,Los Angeles,CA
22009,Los Angeles,CA
22312,Los Angeles,CA
22469,Los Angeles,CA
22627,Los Angeles,CA
22898,Los Angeles,CA
22914,Los Angeles,CA
23159,Los Angeles,CA
23200,Los Angeles,CA
23239,Los Angeles,CA
23287,Los Angeles,CA
23519,Los Angeles,CA
23755,Los Angeles,CA
23771,Los Angeles,CA
24143,Los Angeles,CA
24291,Los Angeles,CA
24327,Los Angeles,CA
24412,Los Angeles,CA
24576,Los Angeles,CA
24601,Los Angeles,CA
24921,Los Angeles,CA
25172,Los Angeles,CA
25249,Los Angeles,CA
25786,Los Angeles,CA
25823,Los Angeles,CA
25930,Los Angeles,CA
25990,Los Angeles,CA
26031,Los Angeles,CA
26156,Los Angeles,CA
26222,Los Angeles,CA
26376,Los Angeles,CA
26829,Los Angeles,CA
26886,Los Angeles,CA
27108,Los Angeles,CA
27110,Los Angeles,CA
27463,Los Angeles,CA
27589,Los Angeles,CA
27664,Los Angeles,CA
27681,Los Angeles,CA
27698,Los Angeles,CA
